sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
55113850,5661.196,4.8740673,0.14303972,0.06360401,10.087931,188.16528
55113997,5668.556,4.422929,0.042388313,0.029457081,5.8856573,224.72136
55114139,5816.739,4.431295,-0.6522557,-0.42002445,3.4252677,119.26422
55114211,5976.3555,4.031376,-0.006535256,-0.08316144,9.854888,296.50073
55114348,5248.7896,4.7480435,0.047935456,0.091454744,4.143228,91.00354
55114402,5650.1367,4.7611375,0.23918188,0.13884048,8.319972,160.8753
55114467,5011.119,4.692467,-0.16651191,-0.09445182,4.7652607,101.348694
55114510,5742.456,4.5192456,0.11538465,0.20399714,5.7029705,103.607124
55114575,5208.968,4.7831326,0.022724474,0.0258991,7.9563484,66.76111
55114603,5775.1504,4.6489177,0.2377937,0.13302298,8.101888,126.81215
55114733,6142.9033,4.277021,-0.31242242,-0.3286137,12.923843,187.63847
55114940,5625.6294,4.149442,-0.021968517,0.023638811,6.090318,460.379
55114946,5854.5854,4.7400603,0.23900172,0.14923361,5.5801783,128.01808
55114955,6072.5156,4.2849073,-0.42333177,-0.46029562,7.2135653,226.78033
55115070,6619.263,4.591803,0.0437615,-0.090389356,29.997345,239.4196
55115312,5066.197,4.6700463,-0.10296732,-0.0070874863,5.8211265,203.17322
55115400,5585.663,4.56101,-0.05289108,-0.046163,4.751006,153.92107
55116030,5348.171,4.58361,-0.48856917,-0.2678371,6.191794,183.2661
55116115,5790.083,4.3434777,0.0020460607,-0.113384806,4.473998,213.25941
55116254,6080.2363,4.5379863,-0.17974174,-0.3198916,9.287222,107.3295
55116255,5586.1943,4.5501885,-0.094317354,-0.13496228,5.7020535,91.78375
55116290,5292.312,4.830692,0.14872319,0.056502912,6.7257824,88.37262
55116330,5599.784,4.5270276,-0.066170156,-0.09320927,5.108048,116.84495
55116357,5553.3467,4.492082,-0.4282087,-0.0956907,10.52728,124.01265
55116392,5898.517,4.6036196,0.14899291,0.035770368,5.0065665,112.15545
55116404,5644.625,4.5089116,0.06488296,0.030595725,1.9098053,133.03273
55116453,5441.858,4.753907,-0.06828905,-0.13801187,10.921304,62.35372
55116577,6999.5376,4.2513847,-0.38281628,-0.66506135,29.996822,73.31911
55116653,4180.7573,4.4415207,0.06869947,0.052008912,4.1061544,353.77457
55116765,5707.0854,4.382165,0.006272,0.023447318,3.9250693,128.43542
55116852,5444.994,4.7187304,-0.14240266,-0.05935816,6.037587,101.5698
55116876,6262.108,4.1906486,-0.22954696,-0.38240102,17.09808,112.872574
55116981,6421.9736,4.5308003,-0.2722327,-0.3131614,7.6081104,183.46858
55116998,5620.475,4.799139,0.23389657,0.17135401,6.479923,120.91693
55117073,5981.0425,4.6544237,0.019630287,-0.15017153,27.767918,204.25952
55117206,4449.982,4.0852847,-0.6151598,-0.5073575,16.647854,102.50574
55117387,4950.7227,4.6303053,-0.0600327,-0.09781225,6.902617,84.40846
55117739,5307.3438,4.6052747,0.2847944,0.1937312,5.5390196,295.67157
55117821,6971.9175,4.2969766,-0.14123532,-1.1105523,29.99737,423.9843
55117981,6374.4775,4.1333213,-0.14437272,-0.2046007,29.96558,176.50056
55118121,6104.775,4.185424,-0.57035583,-0.5856251,1.3117079,289.71408
55118197,5778.388,4.3702993,0.13761282,0.072161116,3.9532897,156.95235
55118285,5677.811,4.690801,0.055454824,-0.04527988,28.866825,94.81665
55118530,4966.087,4.6353436,0.14266129,0.05065661,5.581627,60.439754
55118545,5638.464,4.4745436,-0.28299457,-0.31520653,0.33745512,83.17926
55118754,5297.406,4.610699,-0.11235191,-0.115613684,0.24486819,96.83647
55118879,6094.4634,4.6197314,0.27979806,0.19775027,0.3136382,79.0295
55120944,5935.107,4.798763,-0.1478885,-0.22545199,1.3695128,191.73853
55120949,4987.639,4.645864,-0.08630805,-0.12264317,6.3300757,182.14253
55121265,5791.3994,4.4386373,0.21863006,0.05824491,3.3262303,66.841286
55122334,5145.094,4.638068,-0.19075744,-0.10947682,6.2625313,80.843636
55122655,5547.2085,4.5723276,-0.5468282,-0.4420039,6.7383213,87.22816
55122924,6946.7964,4.0313563,-1.1313818,-1.928434,18.301653,105.44051
55123025,5223.6646,4.7234664,0.18997599,0.27040562,2.0040333,101.65921
55123040,5782.5283,4.4114184,-0.28160778,-0.27385947,2.5147603,114.98504
55123203,5533.2715,4.8094687,-0.30607885,-0.15105988,5.676008,156.92348
55123304,5692.5,4.4808636,-0.055756968,-0.098104835,3.386448,111.48111
55123323,4769.727,4.5601926,-0.0148721635,0.0036617476,8.293139,76.509094
55123342,5856.115,4.4179235,0.0856687,-0.015489235,2.7965837,174.71095
55123599,5490.6333,4.6253524,-0.29368803,-0.25449112,2.4537063,105.41473
55123653,5390.7075,4.6693215,-0.21459265,-0.1889378,5.679609,201.81871
55123759,5658.519,4.2788596,-0.34646243,-0.12888488,0.47312954,190.46008
55123845,5445.866,4.74732,-0.20336798,-0.1447518,26.890354,99.757484
55123955,5520.7075,4.551035,-0.07228751,0.08163946,6.1922994,110.27638
55123957,5939.826,4.644303,-0.8664656,-0.5465092,5.825289,188.05942
55124046,4918.1294,4.4396763,-0.61166245,-0.11816814,7.019647,66.81466
55124265,5241.008,4.789126,0.014384871,-0.017395752,7.481906,86.294365
55124405,6439.6934,4.586076,-0.046644676,-0.18828398,29.996313,231.48154
55124407,6442.4404,4.4676523,-0.19847178,-0.3378865,21.426582,285.9005
55124515,4001.7732,4.5973554,-0.047874592,-0.02469716,6.505736,99.43398
55124594,5796.568,4.8613353,0.24305327,0.14154308,5.695007,171.1633
55124631,5469.224,4.0532255,0.1532578,0.15570693,2.9132092,285.87384
55124860,4265.0376,4.5715737,-0.07729841,-0.045735687,6.6206517,283.20746
55124861,5915.3467,4.730422,0.17921601,0.07181958,4.440906,129.52812
55124884,6472.2188,4.315913,-0.05885062,-0.17166956,29.868305,188.60439
55124909,6236.988,4.4475765,-0.12870693,-0.24544847,8.279035,181.50385
55125030,4373.714,4.6352205,-0.009388517,0.0040115914,1.947997,70.86134
55125208,5492.163,4.705054,-0.045211375,0.010508432,1.103523,313.9457
55125336,5166.9043,4.3903384,0.09049509,0.20956829,4.716348,74.588844
55125469,5599.209,4.5177784,-0.030020334,-0.18490908,4.192855,85.67421
55125644,4329.7935,4.7660847,0.069179274,0.069734864,7.342572,68.47346
55125668,5369.885,4.595534,-0.005859904,0.005591082,7.8071613,67.259834
55125868,6333.089,4.459794,-0.25079235,-0.29446092,15.89716,364.73254
55126059,6771.019,4.2441773,-0.21348219,-0.38713172,29.997196,178.78607
55126234,6914.192,4.327758,-0.12782192,-0.30115342,23.901884,288.64438
55126405,5910.589,4.5236883,0.14171304,0.11055487,5.3809524,117.720116
55126507,5419.615,4.68834,-0.011746284,-0.0072770487,7.181941,462.07614
55126627,6057.5894,4.7955194,-0.08650938,-0.15416716,3.6886055,184.45775
55126641,6753.9,4.0812316,-0.37151965,-0.4481705,21.727936,131.03148
55126660,5228.473,4.7812815,-0.3654547,0.031497482,0.95916367,149.82866
55126692,6619.3394,4.1740675,-0.21389896,-0.25248265,29.996897,106.76799
55126992,5670.458,4.7178206,-0.08486364,-0.12338802,6.4631977,252.15042
55127018,6264.665,4.440432,-0.29603168,-0.3458824,6.028512,660.0637
55127190,5757.7974,4.6494513,-0.089998215,-0.04850149,0.5391925,106.09336
55127299,5524.14,4.070893,-0.7440956,-0.37100703,2.0775466,520.0753
55127459,5151.7817,4.704579,0.067031436,-0.026093917,6.802552,96.01813
55127639,6140.522,4.335257,-0.098652214,-0.40005118,19.610348,284.5666
55127756,6107.757,4.3330812,-0.13938774,-0.33657178,12.01414,77.07431
55128070,5486.862,4.6041064,0.004699217,0.041084476,4.243197,98.05097
55128078,5867.1694,4.725614,-0.057810187,-0.18619283,15.649774,142.44554
55128129,6292.5586,4.467833,-0.24988069,-0.33097208,15.6101055,166.95078
55128262,5074.2314,4.649381,-0.06882659,-0.090853035,8.884089,108.6461
55128272,5742.575,4.6224284,-0.23461452,-0.26825163,29.948854,65.99542
55128337,6241.785,4.6198044,-0.08478937,-0.23557207,29.995523,202.04962
55128396,6762.5728,4.9759746,-0.04704805,-0.27875856,29.997368,238.17673
55128475,4534.7935,4.7544346,0.06110362,0.04000581,5.4352894,83.22876
55128669,4001.4395,4.78781,-0.894858,-0.9813666,3.7406483,80.55437
55128687,6119.85,4.515502,-0.12497452,-0.13071498,17.28411,134.31894
55128737,6278.935,4.1146917,-0.13789585,-0.35914356,12.779906,396.4671
55128860,5678.136,4.7149215,0.17573793,0.004045261,2.485053,124.06562
55128902,5368.5923,4.691577,-0.013481673,0.08129277,0.13124211,192.90668
55129048,5895.5923,4.926107,0.40058142,0.32812104,8.469491,223.98615
55129421,6251.0444,4.7795353,-0.024625855,-0.03274418,2.655557,120.14849
55129493,5785.517,4.392594,-0.3703809,-0.3819028,2.2651727,85.327576
55129495,5178.71,4.638151,0.27507722,0.31852645,0.10477515,64.47143
55129750,4377.2773,4.8618655,-0.30350226,-0.31193262,4.616094,273.2702
55130955,6842.6006,4.466584,-0.09742601,-0.31114066,29.996077,99.36627
55130969,5263.1533,4.8825307,-0.4792718,-0.27422246,0.3172268,139.73389
55130997,6591.1016,4.4630647,-0.03190667,-0.16914105,28.996614,74.38608
55131061,6233.151,4.126425,-0.19033906,-0.21804307,9.387588,61.233707
55131322,6234.0425,4.007966,-0.37591103,-0.116969705,12.822231,63.04546
55131382,5452.32,4.661204,-0.43488455,-0.08300118,3.529385,103.25558
55131400,6073.7705,4.65112,-0.020314172,-0.13837005,5.2594676,109.857025
55131479,5363.563,4.7620525,0.08269544,0.16787198,4.5566945,95.00427
55131480,5827.688,4.36184,-0.04413762,-0.13270527,6.1352696,154.54047
55132128,5172.317,4.557311,-0.09856662,0.061818153,7.4699306,208.50278
55132682,5745.145,4.4462442,-0.04174405,-0.06184123,5.789909,294.7912
55132907,4783.475,4.801161,0.03966405,0.025086625,3.2157054,63.686337
55133232,6273.06,4.6463413,-0.06851239,-0.23509713,23.222906,268.32437
55133279,5696.303,4.619405,-0.07392137,-0.16300757,3.341905,96.751465
55133329,5488.5933,4.6361914,-0.07649927,-0.0026969097,5.9698935,105.111534
55133402,6957.4146,4.560025,-0.2680107,-0.33892033,24.096212,62.55381
55133647,5582.851,4.4154224,-0.5331183,-0.422178,7.0058017,115.20666
55133679,6089.663,4.582562,-0.13603826,-0.1260335,5.9287734,133.67494
55133748,5713.641,4.6190867,-0.3176328,-0.18211934,1.0115703,140.70065
55133790,6367.4355,4.2143035,0.014532119,-0.20240222,15.59363,88.20545
55133901,4866.072,4.824667,-0.5618762,-0.42325196,3.5324755,229.65134
55133983,6381.5474,4.9226704,-0.31427416,-0.27196595,9.900211,79.576485
55134011,6131.678,4.543161,-0.04154997,-0.07579077,0.25971884,169.34868
55134092,6709.9214,4.0499797,-0.17140843,-0.2852743,29.934313,160.28922
55134364,6463.871,4.4221196,-0.21971573,-0.31571525,9.368393,175.17683
55134630,5943.408,4.515967,0.10391931,0.013277261,4.6008997,273.7877
55134648,6866.993,4.3607316,-0.14201064,-0.4434223,29.997343,67.16801
55134671,6559.292,4.0857744,-0.048959624,-0.18614301,12.924962,219.71075
55134694,5469.2837,4.718956,-0.3270392,-0.116300166,0.2845735,62.411865
55134716,6347.9277,4.6949906,-0.1767406,-0.29096806,29.99365,136.48631
55134774,4105.505,4.5998144,0.004151092,0.065692134,2.7415862,92.71821
55134877,6444.2266,4.3114114,0.15550086,0.078747086,10.879306,565.3087
55134968,6077.426,4.609081,0.13460284,0.11227899,0.37123662,99.87265
55135288,6019.62,4.758407,0.279965,0.29508808,1.8023934,119.970634
55136739,5233.9194,4.605327,-0.25578108,-0.2289118,3.275962,62.28491
55137720,4414.362,4.4287696,0.04667061,0.028306147,6.582131,87.52364
55141412,6638.668,4.902217,-0.11625942,-0.26078528,9.760109,200.05132
55141468,5241.7246,4.7073765,-0.116226025,-0.030220218,5.947915,79.06943
55141512,5776.2583,4.714974,-0.05836091,-0.16074102,6.3094,187.6731
55141562,5781.0044,4.374688,0.052528474,0.03322709,1.087296,76.34739
55141728,5332.779,4.7978344,-0.21084273,-0.10264318,3.2352424,102.397835
55141904,6007.562,4.92577,-0.21700229,-0.37138882,28.955198,151.47087
55142019,6135.857,4.589607,-0.061572593,-0.22361709,5.6648164,183.2822
55142020,6190.6123,4.6511354,-0.09172922,-0.2360019,6.7960863,136.34627
55142091,5861.5483,4.616346,0.16595297,0.1076557,0.39760497,89.890274
55142190,6293.118,4.9083195,0.13827194,0.19057822,0.7599422,69.56019
55142235,5851.1973,4.836155,0.23206283,0.19801632,4.5248647,386.07828
55142284,4643.819,4.6287837,-0.04938277,-0.06772213,9.64724,97.68801
55142338,4497.677,4.545005,-0.044887852,-0.1393765,9.862671,65.32504
55142416,6744.755,4.155972,-0.036550198,-0.28873375,29.974567,206.11604
55142429,5896.403,4.7906103,0.031980883,0.033044346,5.9830656,119.390465
55142432,6089.34,4.3942266,-0.04619833,-0.17288509,6.629165,204.43077
55142441,5796.217,4.4549055,-0.31316227,-0.36902276,24.712156,152.28088
55142492,5083.8584,4.7102275,-0.14387001,-0.1369109,25.66419,110.547966
55142637,6748.4136,4.8289495,-0.03543123,-0.24034497,29.997017,246.23563
55142639,5828.363,4.3504233,0.10739259,0.0558232,2.1069238,150.00992
55142676,6198.2656,4.858064,-0.050419174,-0.114283934,29.997374,202.03787
55142771,6108.376,4.6007633,-0.070725605,-0.19667684,16.41574,159.93134
55142874,5312.847,4.7340403,-0.16973704,-0.036362406,3.6683595,183.16307
55143008,5105.7725,4.3344913,-0.3629595,-0.13439971,0.10341784,97.38664
55143021,6576.6685,4.4294252,-0.14825527,-0.295729,17.920292,316.52664
55143037,6771.891,4.82884,-0.11817761,-0.39998364,29.741386,352.6156
55143164,6191.727,4.2973795,-0.1836928,-0.3633033,7.277953,117.88273
55143167,5219.744,4.5004263,-0.18355756,-0.18933415,8.78795,68.48124
55143571,6090.9414,4.755244,0.047091387,0.049452584,0.10339932,125.3198
55144159,6790.128,4.1216645,-0.6308025,-1.338058,16.77601,158.1984
55145083,6306.1865,4.3756976,-0.11735744,-0.17199597,7.4353795,304.48453
55145490,6485.5576,4.5713134,-0.07977098,-0.26310837,21.771362,208.30621
55145497,5822.614,4.4917355,-0.12520583,-0.25072742,14.198425,159.23642
55145593,6048.1216,4.7790174,-0.074583285,-0.17614992,23.609716,157.15083
55145594,6981.5093,4.8727393,-0.11780544,-0.4314479,29.997368,216.96681
55145626,5590.9946,4.5665503,-0.19171385,-0.1455448,2.4456348,91.91868
55145675,6179.358,4.021313,-0.29240796,-0.39693782,12.64208,70.202446
55145697,4540.531,4.601107,-0.25924075,-0.016790505,0.2744049,321.88187
55145802,5332.4487,4.7641935,0.11788522,0.16108757,1.8530504,79.52215
55145839,6967.354,4.122657,-0.54435116,-0.52268076,15.118005,183.07982
55146050,4171.0674,4.610034,0.02086323,-0.08450303,5.7591453,79.59419
55146192,5121.1494,4.6255984,-0.16922386,-0.08567135,7.8966613,66.74249
55146326,4931.4116,4.6225433,-0.0028245954,-0.0051597646,6.334106,95.633766
55146584,4674.746,4.532508,-0.16226944,-0.084242046,14.695311,97.68922
55146866,6331.0894,4.24642,0.11438255,-0.012761958,13.556902,76.58918
55148563,5524.6714,4.6853323,0.04271684,0.10530578,2.4710414,182.11565
55148580,5679.775,4.378705,-0.3120416,-0.27140394,6.925971,78.77359
55149030,4984.5103,4.683023,-0.2774234,-0.16218047,21.12358,92.33219
55149076,5439.9097,4.722656,0.0224757,-0.028464966,7.995462,115.44255
55150469,5584.319,4.558334,0.07817801,0.11796755,0.77408534,103.04917
55150531,5841.35,4.545955,0.066895895,-0.01685012,1.6325462,149.25713
55150565,6041.694,4.289281,-1.1537203,-0.8664992,1.0553762,208.17906
55150610,6199.2505,4.494193,-0.1416571,-0.229085,3.9794197,137.71388
55150615,5749.9326,4.184583,-0.026002234,-0.07124638,2.1219368,145.83296
55150619,4682.517,4.7267766,-0.7125009,-0.2917076,0.20675132,143.15282
55150926,4949.0747,4.6609774,-0.21757638,-0.09421547,0.49241033,244.52667
55150935,6846.3105,4.5681562,-0.15909962,-0.22496845,29.995878,76.641914
55151062,6007.499,4.655187,0.05046249,-0.07511802,8.538192,179.84814
55155882,4100.378,4.529973,-0.15230076,-0.14631195,6.259304,155.31741
55177084,5575.917,4.6557245,-0.029217016,-0.03463896,8.884927,458.5089
55177249,5399.0215,4.423414,0.005949827,-0.0037877809,9.137628,352.40106
55181563,5785.5903,4.710686,-0.5255385,-0.3461677,0.7012858,75.69817
55181704,4645.2603,4.5784297,-0.2657171,-0.073723845,4.210072,169.76155
55182104,6897.0723,4.591603,-0.30539218,-0.43072248,23.407537,379.79926
55182237,5991.7354,4.6648474,0.09747604,-0.11384332,6.2103224,119.9044
55182514,5280.973,4.3466773,-0.04954146,-0.026805129,4.4156685,97.45015
55182545,5764.6353,4.5184083,-0.05701143,-0.16652413,24.210495,145.97443
55182795,5449.121,4.6672497,-0.820781,-0.4240163,0.7697908,157.69348
55190055,4616.0215,4.6342087,-0.104988076,-0.06370046,8.357048,106.414024
55192729,5124.9863,4.4152126,-0.034858897,0.037416786,6.5545077,64.212524
55195137,5550.6406,4.529182,-0.28975213,-0.1489037,17.96292,85.04684
55195150,6215.648,4.5481634,-0.06132092,-0.06401051,7.2318177,187.40244
55195281,6154.117,4.631327,0.024057155,-0.047244485,4.5883546,199.17818
55195425,5615.7627,4.7440324,0.18943955,0.15935212,7.9605227,83.55788
55196042,4624.8086,4.5527763,-0.0068415063,0.0040100017,10.004084,436.94846
55196826,4665.4814,4.490914,-0.15921642,-0.088855095,7.780335,165.53362
55197345,5535.4707,4.576263,0.2193138,0.20421702,6.929041,124.49444
55197466,5661.527,4.6471925,-0.0070215343,0.02242303,2.6392772,94.35242
55197473,6653.284,4.406534,-0.15725946,-0.32071963,29.954977,182.6387
55197704,5693.677,4.469403,-0.10503601,0.08816816,5.157412,134.75162
55198243,5492.9004,4.592003,0.24493423,0.27192003,1.4542634,132.15549
55198253,5572.473,4.686998,-0.30441934,0.046095166,0.80613774,116.17455
55198646,5286.6807,4.644285,-0.0428613,0.04049052,2.6274583,168.21208
55199019,5942.7544,4.7913723,-0.035981953,-0.030622063,20.31284,216.82097
55199052,5874.0464,4.283468,0.03743038,-0.006166947,1.2931969,178.5
55199324,5532.095,4.6431904,-0.049441047,-0.14641835,2.5054216,371.3332
55199708,5849.34,4.366943,-0.33882064,-0.19276989,2.5347,177.40114
55199747,5439.8545,4.748392,0.032733142,0.011085722,5.427273,136.72525
55199809,5179.505,4.312727,-0.3068796,-0.35221338,17.361235,118.49013
55200046,4403.292,4.602575,-0.16977187,-0.13691032,8.264589,726.9929
55200840,6924.8438,4.4267874,-1.4843342,-2.3330252,19.882252,773.26105
55201418,5469.197,4.5659513,-0.18190722,-0.18660316,6.936723,97.44936
55201686,4631.8154,4.7072167,0.038767587,0.0012476814,7.5611143,213.0477
55202132,5795.5596,4.6844025,-0.13539344,-0.20503227,9.647052,129.89603
55202331,6088.432,4.5800676,0.25036988,0.1928995,5.035316,258.97775
55202341,6149.076,4.571798,-0.426889,-0.42857128,6.2990146,142.50194
55202564,6732.8447,4.4162636,-1.4551479,-2.434671,22.186586,898.68304
55202937,5312.992,4.2500095,-0.030678548,-0.0325086,29.140697,109.22507
55203008,6402.103,4.374022,-0.11065013,-0.28805292,29.975994,92.114624
55203691,6236.732,4.4360547,-0.26586396,-0.24194719,4.9903846,157.81157
55203823,6071.83,4.3794723,-0.10819758,-0.19076143,10.940436,179.59195
55204712,5359.87,4.705991,-0.28830215,-0.16973482,23.523611,66.096085
55204843,5185.678,4.5006685,-0.48471364,-0.39343598,7.1656127,92.39024
55205000,5442.299,4.7079263,-0.0063063833,-0.068886854,7.822907,99.21631
55205030,5547.6396,4.7801404,-0.3193812,-0.15816386,3.8072417,144.25528
55205273,5135.538,4.2907796,-0.5644633,-0.20850734,5.757492,116.1318
55205308,5310.8174,4.6140523,-0.08517611,-0.0059724622,5.571052,102.42242
55205371,6016.792,4.7162523,0.06395014,-0.024179256,6.9199224,102.77169
55205690,5891.853,4.671593,0.25843477,0.1383214,4.5737123,129.49536
55205943,5588.1577,4.457888,-0.41060445,-0.12807396,0.8117337,309.659
55206594,4367.85,4.984737,-0.43165296,-0.50778216,6.25352,87.726906
55206891,6475.8706,4.060973,-0.4991439,-0.51350904,7.2714314,289.2995
55207388,5080.1987,4.764084,0.30743957,0.3183765,0.76570666,100.53023
55208089,5521.5923,4.380095,-0.48043686,-0.2875549,3.8963244,91.95897
55208542,6462.828,4.6327825,-0.1463808,-0.17659883,9.321469,180.7632
55208991,5833.412,4.9369493,0.05268483,-0.058231182,4.852937,70.29104
55209808,5740.002,4.549684,0.07241373,0.08020396,0.288675,239.21649
55209809,5655.3394,4.7056932,0.17757158,0.16172287,1.80286,162.32118
55210819,5974.1123,4.3196077,-0.055645805,-0.1030903,9.713973,108.9918
55210992,4565.001,4.472639,-0.059712563,-0.08920713,20.827137,61.95561
55211326,5293.036,4.650415,0.03513833,0.052109208,6.1487985,78.96574
55211628,6674.3906,4.6616325,-0.145567,-0.40890956,29.95947,118.98943
55212395,5295.7417,4.707933,0.045608994,0.058731187,10.460105,147.40625
55213408,5609.6035,4.3003635,-0.31045663,-0.21221218,4.685235,125.98745
55213455,6196.105,4.819826,-1.4697663,-2.2268646,8.205613,273.71274
55213681,6279.8706,4.515908,-0.20277151,-0.27226308,16.379353,136.09569
55213683,4974.429,4.591859,0.19363467,0.23850392,5.4135637,139.05684
55213809,5338.7104,4.514997,-0.067297086,-0.09700772,11.792745,89.82803
55213889,5495.6763,4.806868,-0.005058107,-0.034748327,5.085889,87.34262
55213907,5771.5654,4.825585,0.284833,0.18813315,5.604537,187.5834
55214499,5665.7783,4.2002916,0.24748735,0.16614258,5.6716866,154.84555
55214633,5618.082,4.1660585,-0.3808387,-0.24802355,3.2757409,133.94785
55214832,5653.089,4.433446,-0.06176439,-0.14617354,5.8363986,92.67619
55215254,5862.0283,4.222979,-0.25626108,-0.3688135,9.2093935,89.20396
55215561,5913.9365,4.2784386,-0.4362841,-0.4301974,8.567849,146.17354
55215694,5828.5547,4.359177,0.13706884,0.10794756,3.389898,101.90084
55215839,5330.2095,4.7178655,0.004434231,0.004551967,10.561862,103.2727
55215898,5305.6523,4.644594,-0.10320314,-0.13621321,9.04017,118.93902
55215970,5462.7676,4.6705823,0.15178461,0.16324392,4.4284625,94.217896
55216383,6681.481,4.6917458,-0.06115389,-0.17802031,29.994123,260.142
55216562,4146.8003,4.4739575,-0.1032473,-0.10547676,27.283838,109.271614
55216667,5352.7964,4.0445256,-0.37323242,-0.4750547,12.842759,82.75947
55216884,6117.02,4.1738462,-0.16526367,-0.26511297,10.473854,374.12564
55217161,6490.514,4.5009637,-0.06708168,-0.13209057,14.659812,862.9977
55217307,6071.469,4.5520463,0.00081332045,-0.13763317,15.701503,117.858536
55217363,5412.6387,4.62504,0.15032251,0.125585,5.1169796,163.82004
55217668,4150.601,4.8559923,0.17405227,0.09604933,2.9418442,194.96104
55217993,5856.0654,4.686322,-0.015294955,-0.06750915,3.4391038,108.37445
55218137,5315.931,4.5510454,-0.40037757,-0.1882984,0.1291788,416.46063
55218311,6215.771,4.2359867,-0.052178863,-0.03685987,10.884496,430.94598
55218783,5507.568,4.668458,0.028902708,0.042804595,5.7231636,193.46869
55219048,6219.1963,4.73333,-0.19170474,-0.20539615,16.939472,218.37508
55219366,6177.8047,4.638946,-0.08648528,-0.089495316,1.6564431,168.0894
55219461,5580.7715,4.7228284,-0.35489905,-0.2812539,0.8996835,97.14267
55219733,6180.1836,4.5725117,0.06295233,-0.0035612634,1.8770934,73.53399
55219746,5477.627,4.016064,-0.031436674,-0.017396487,2.2726018,190.15569
55220676,6099.144,4.470255,0.20858435,0.15152018,1.4271668,191.03802
55220988,6218.249,4.7161164,0.065034606,0.0052273455,11.991989,215.20552
55222450,5544.688,4.594773,-0.06378564,-0.18502527,11.043825,158.52177
55222862,5490.791,4.6502733,0.026547225,0.03984446,5.586342,72.21801
55223210,6251.039,4.320018,-0.33562768,-0.41371033,13.626357,190.34334
55223315,5736.137,4.3976207,0.01850362,-0.049098864,6.2253704,235.02403
55223320,5729.8843,4.3307858,-0.2550176,-0.35015798,19.49511,321.8285
55223513,5640.1543,4.460699,-0.12867388,-0.1266705,6.2502737,96.99506
55223766,5798.221,4.3773484,0.014424562,0.089952834,4.294089,143.19185
55223790,5396.915,4.595603,-0.00760109,0.058916703,5.060149,93.0739
55223818,6227.2773,4.268283,-0.33028007,-0.31087726,8.740068,97.73256
55224096,5145.025,4.9651327,-1.4962461,-1.7713381,7.1123486,110.04245
55224138,6312.8184,4.1148424,-0.22479096,-0.37413993,18.380516,411.45163
55224234,4026.953,4.675915,0.13187088,0.109748706,1.4892199,84.774
55224554,4964.0493,4.7161803,0.051562343,0.04936623,7.3680573,129.3406
55224715,5598.9155,4.2252026,0.24118479,0.18787387,5.7807956,264.40564
55224801,5739.8667,4.2739377,-0.41385955,-0.3282839,5.656448,116.526505
55225128,6595.365,4.2848377,0.08808503,-0.040169626,28.205162,370.2728
55225172,5681.587,4.558099,-0.18828674,-0.1355875,1.7887701,168.42537
55225423,5309.642,4.3992724,-0.25026715,-0.22958568,17.19184,97.71285
55225747,5928.323,4.322519,0.22880411,0.12706332,6.1575694,178.49768
55225850,5893.6235,4.7904806,-0.16167174,-0.15335962,1.941221,89.7318
55226015,6829.637,4.5562954,-1.4338853,-2.2550874,24.622355,223.59315
55226080,5505.408,4.2798777,-0.5548308,-0.41225123,6.4384265,134.50226
55226185,6567.785,4.24972,-1.3969611,-2.375923,20.071537,110.06016
55226773,5807.425,4.6895247,0.17760712,0.117327355,0.14440472,132.19049
55227085,6065.7314,4.470776,-0.18614645,-0.25930005,4.28989,170.3215
55227694,6033.036,4.542161,0.1471045,0.037109084,8.349009,143.14728
55228126,5269.662,4.7146206,-0.062802345,-0.085853495,6.0902824,92.87551
55229609,5516.337,4.455197,0.016593378,0.0108777275,2.652523,95.874825
55230591,6776.31,4.2724786,-1.4324914,-2.3738313,20.452736,140.19661
55230749,5987.9033,4.28464,0.005539528,-0.089731455,3.6000404,145.55243
55230822,5618.956,4.4430637,-0.27340966,-0.027222203,0.8304232,118.39378
55231001,5944.394,4.932034,-0.33797902,-0.2159165,6.613378,87.402245
55231507,6054.886,4.471575,-0.21154732,-0.31370503,12.295487,152.6165
55232269,4862.0254,4.4945416,-0.07621265,-0.10985304,16.546457,190.56831
55232610,5057.225,4.539139,-0.3571839,0.031104352,2.137583,217.24571
55232689,6920.594,4.4414964,-1.4486971,-2.4661717,20.22593,873.94464
55232702,5914.087,4.5696616,0.12002309,0.049227808,6.8577757,102.698235
55232769,5493.575,4.600306,-0.16659293,-0.15395966,3.2914736,93.27606
55233470,5769.2637,4.447572,-0.38874176,-0.10179346,2.7907422,113.02022
55234246,6330.2285,4.0633664,-0.5185598,-0.6511588,9.823362,80.511826
55234349,5397.362,4.510581,-0.022496136,-0.03170713,25.057104,101.62854
55235451,4271.2783,4.690539,-0.17412752,-0.18184972,4.9740195,106.81248
55236146,5771.9707,4.524101,-0.033620376,-0.0965937,5.54638,120.54533
55236439,5872.838,4.33843,-0.10263652,-0.20895234,5.81116,143.41711
55236776,5840.173,4.486221,0.14980654,0.07726613,6.3168845,98.123695
55237631,5467.457,4.578211,0.01980054,0.08702177,2.6439755,239.80865
55237814,5562.4653,4.531667,-0.34108788,-0.26457366,0.41519594,87.1808
55237868,4087.9988,4.983501,-0.1602351,-0.25274757,19.57954,77.86562
55238062,5986.8315,4.657916,0.2534014,0.13904652,3.856295,179.51486
